154,田中 貢太郎,45526,怪談会の怪異
1475,小川 未明,51610,小さな妹をつれて
1172,村山 籌子,44958,髪床やの大根さん
1179,土田 耕平,45146,八ノ字山
293,原 民喜,43531,山へ登った毬
311,宮本 百合子,16016,夜寒
121,新美 南吉,56254,小さい太郎の悲しみ
1475,小川 未明,51008,殿さまの茶わん
1666,漢那 浪笛,1910,まよわし
908,坂本 竜馬,51851,手紙
81,宮沢 賢治,43735,『注文の多い料理店』序
908,坂本 竜馬,51393,手紙
1095,坂口 安吾,44917,今後の寺院生活に対する私考
908,坂本 竜馬,51941,手紙
908,坂本 竜馬,52027,手紙
1765,田辺 竜子,56025,うもれ木
1154,岸田 国士,44787,ヂアロオグ・プランタニエ（対話）
1749,三好 達治,58745,雪夜　一
1403,北大路 魯山人,50018,ハワイの食用蛙
1154,岸田 国士,44853,昭和の劇文学の全貌
1172,村山 籌子,44968,あひるさん　と　つるさん
1403,北大路 魯山人,49975,個性
1475,小川 未明,50985,少年の日の悲哀
158,島崎 藤村,1519,再婚について
1095,坂口 安吾,59166,復員
1505,ポター ビアトリクス,51347,ばにばにきょうだいのはなし
1475,小川 未明,51013,強い大将の話
1172,村山 籌子,44920,〈美しい王子様のおせなかに〉
1172,村山 籌子,44939,ワタシハ　ジヤガイモ
26,中原 中也,55923,（古る摺れた）
311,宮本 百合子,15994,三つのばあい・未亡人はどう生きたらいいか
136,山村 暮鳥,45032,葭切鳥
121,新美 南吉,45089,深呼吸
1475,小川 未明,51014,金の魚
121,新美 南吉,45104,月の角笛
121,新美 南吉,45102,お月さまを
1154,岸田 国士,44690,『素人演劇運動の理念と方策』の序
1172,村山 籌子,44973,ネコ　ノ　オバアサン
1779,江戸川 乱歩,56687,天空の魔人
1759,実吉 捷郎,45021,「ヴェニスに死す」解説
329,楠山 正雄,18336,文福茶がま
1154,岸田 国士,44643,春日雑記
136,山村 暮鳥,45035,渚
1569,中谷 宇吉郎,59189,鉛筆のしん
1154,岸田 国士,44684,夢と実現の能力
1172,村山 籌子,44922,〈おかみさん〉
1154,岸田 国士,44864,「どん底」の演出
1172,村山 籌子,44952,迷子ノジヤガイモ
121,新美 南吉,43475,ウサギ
121,新美 南吉,43476,カンザシ
121,新美 南吉,43477,ガチヨウノ　タンジヨウビ
346,村岡 博,49188,茶の本
1475,小川 未明,51058,雪だるま
1154,岸田 国士,44693,一つの試案
136,山村 暮鳥,45043,田圃にて
305,正岡 子規,50403,権助の恋
1475,小川 未明,50986,雪の国と太郎
1179,土田 耕平,45147,犬の子
1154,岸田 国士,44614,映画アカデミイについて
1154,岸田 国士,44715,芥川賞（第十八回）選評
1166,中井 正一,49713,蓄音器の針
311,宮本 百合子,15987,これでは囚人扱い
1475,小川 未明,51034,野ばら
1475,小川 未明,51109,闇
76,岡本 かの子,438,ある男の死
1341,永井 荷風,52181,断腸亭日乗
26,中原 中也,55705,山羊の言
1906,河井 寛次郎,58239,蝶が飛ぶ　葉っぱが飛ぶ
1154,岸田 国士,44839,『猿・鹿・熊』の序
1154,岸田 国士,44727,『美しい話』まへがき
1154,岸田 国士,44695,『桜樹』の序
1475,小川 未明,50991,なくなった人形
311,宮本 百合子,16005,大きい足袋
136,山村 暮鳥,45045,鰹釣り
121,新美 南吉,45087,ひかる
1475,小川 未明,51038,三匹のあり
1172,村山 籌子,44971,ひつじさんと　あひるさん
888,スティーブンソン ロバート・ルイス,45117,ゐろりの中の街
1154,岸田 国士,44824,一言（「道遠からん」について）
1154,岸田 国士,44453,「文化勲章」制定に就て
26,中原 中也,55708,草野心平詩集『母岩』
1475,小川 未明,52120,猟師と薬屋の話
1475,小川 未明,51714,雪の降った日
1154,岸田 国士,44898,文学オリンピツク
329,楠山 正雄,43458,一本のわら
1475,小川 未明,51673,へちまの水
1475,小川 未明,51023,北の国のはなし
906,豊島 与志雄,45064,ふしぎな池
416,伊藤 野枝,57048,書簡　武部ツタ宛
35,太宰 治,4356,五所川原
1154,岸田 国士,44619,事変第三年を迎へて
1179,土田 耕平,45144,狐の渡
19,アンデルセン ハンス・クリスチャン,58882,モミの木
160,海野 十三,52238,『火星兵団』の作者の言葉
1403,北大路 魯山人,49969,胡瓜
311,宮本 百合子,16009,この頃
1403,北大路 魯山人,50012,若鮎について
35,太宰 治,1598,一問一答
107,鈴木 三重吉,45183,一本足の兵隊
1293,小野 佐世男,48571,恐妻家庭円満術
1403,北大路 魯山人,49985,雑煮
1154,岸田 国士,44680,女性へ　２
26,中原 中也,55895,倦怠に握られた男
1154,岸田 国士,44490,新劇の自活
329,楠山 正雄,18337,金太郎
1154,岸田 国士,44458,新劇の分類
1180,沖野 岩三郎,45176,硯箱と時計
1154,岸田 国士,44361,「文壇波動調」欄記事
1475,小川 未明,52074,谷にうたう女
1475,小川 未明,51566,子供どうし
908,坂本 竜馬,51852,手紙
1471,今野 大力,55564,やるせなさ
1475,小川 未明,52098,二少年の話
329,楠山 正雄,18340,羅生門
1403,北大路 魯山人,49952,甘鯛の姿焼き
1154,岸田 国士,44324,「演劇週評」その序言
1403,北大路 魯山人,49980,塩昆布の茶漬け
1666,漢那 浪笛,1327,かの日の歌【四】
908,坂本 竜馬,52145,続　手紙
908,坂本 竜馬,52130,続　手紙
1471,今野 大力,55591,波濤よ
1749,三好 達治,58738,黄昏
154,田中 貢太郎,45566,レンズに現われた女の姿
1471,今野 大力,55532,Ｓ療養所点景
154,田中 貢太郎,45538,魔の電柱
1475,小川 未明,51648,ねずみの冒険
26,中原 中也,55930,（バルザック）
1475,小川 未明,52119,世の中のこと
136,山村 暮鳥,45044,おや雀
1172,村山 籌子,44925,〈あめがふつてくりや〉
1475,小川 未明,50980,海へ
1475,小川 未明,51033,てかてか頭の話
1178,テーラー ジェーン,45113,ちらちら光れ小い星
311,宮本 百合子,15966,露西亜の実生活
1475,小川 未明,50977,電信柱と妙な男
1475,小川 未明,51504,生きぬく力
1475,小川 未明,51719,世の中へ出る子供たち
1186,宍戸 儀一,50480,フランケンシュタイン
1172,村山 籌子,44927,〈あかい、やさしい　はなもやうが〉
26,中原 中也,55634,宮沢賢治の詩
1172,村山 籌子,44933,木馬
1471,今野 大力,55557,埋れた幻想
1154,岸田 国士,44875,「現代演劇論」はしがき
1154,岸田 国士,44610,文学座第一回試演に際して
1637,中野 鈴子,59054,あつき手を挙ぐ
879,芥川 竜之介,4871,私の好きなロマンス中の女性
1154,岸田 国士,44826,『えり子とともに』の序に代へて
82,岡本 綺堂,49537,年賀郵便
154,田中 貢太郎,45535,天井からぶらさがる足
1172,村山 籌子,44962,歯と眼の悪いおぢいさん
1569,中谷 宇吉郎,57270,高度八十マイル
311,宮本 百合子,15993,泉山問題について
136,山村 暮鳥,45042,鳶
231,伊丹 万作,1194,一つの世界
1475,小川 未明,51086,長ぐつの話
1154,岸田 国士,44466,三八年の女性はかく生きよ！
1637,中野 鈴子,58599,小林多喜二のお母さん
121,新美 南吉,45094,熊
1475,小川 未明,51108,お江戸は火事だ
1475,小川 未明,52096,仲よしがけんかした話
1154,岸田 国士,44852,新劇と娘今日子
136,山村 暮鳥,45040,鶸
1637,中野 鈴子,58802,母の叫び
1475,小川 未明,50998,子供の時分の話
908,坂本 竜馬,52028,手紙
1154,岸田 国士,44574,阿部正雄君のこと
1154,岸田 国士,44697,「矜り」と「嗜み」
311,宮本 百合子,15995,「道標」創作メモ
1154,岸田 国士,44414,「我家の平和」を演出して
1475,小川 未明,51043,白すみれとしいの木
37,黒島 伝治,45439,愛読した本と作家から
1475,小川 未明,51017,くわの怒った話
1154,岸田 国士,44831,戯曲復興の兆
1166,中井 正一,49707,「焚書時代」を脱却
1475,小川 未明,51081,千代紙の春
1475,小川 未明,50975,赤い船
1475,小川 未明,50995,めくら星
26,中原 中也,55908,（58号の電車で女郎買に行つた男が）
1172,村山 籌子,44970,うさぎさん　と　おほかみさん
1154,岸田 国士,44862,稽古場にて
1475,小川 未明,51050,女の魚売り
1235,カフカ フランツ,49861,最初の苦悩
null,青空文庫 ,56572,青空文庫の提案
678,富永 太郎,55472,警戒
1475,小川 未明,51658,春風の吹く町
1340,ブラウニング ロバート,48417,魔法の笛
908,坂本 竜馬,52032,手紙
1154,岸田 国士,44844,演劇への入口
1154,岸田 国士,44823,雲の会
1154,岸田 国士,44719,芥川賞（第二十回）選評
81,宮沢 賢治,1946,クねずみ
1475,小川 未明,51091,遠くで鳴る雷
1475,小川 未明,51026,小さな赤い花
1763,佐藤 春夫,59265,拙作『小説永井荷風伝』について
1154,岸田 国士,44870,「昨今横浜異聞」この集を編むについて
1172,村山 籌子,44963,おもちや　の　めがね
1154,岸田 国士,44653,生活文化の建設
136,山村 暮鳥,45052,手ぶくろ
287,野呂 栄太郎,4451,平野義太郎宛書簡
1179,土田 耕平,45136,私の祖父
1172,村山 籌子,44947,はちとくま
311,宮本 百合子,15967,プロレタリア美術展を観る
1172,村山 籌子,44946,〈ピツコロさん〉
1861,河井 酔茗,57429,春の詩集
311,宮本 百合子,15976,「現代百婦人録」問合せに答えて
1471,今野 大力,55579,老将軍と大学教授
1154,岸田 国士,44433,暫く黙せしめよ
1475,小川 未明,51097,海ぼたる
121,新美 南吉,45106,井戸
1475,小川 未明,51591,すずめ
121,新美 南吉,45053,あとがき
1475,小川 未明,52091,手風琴
1475,小川 未明,51604,武ちゃんと昔話
1475,小川 未明,51037,自分で困った百姓
1475,小川 未明,51674,僕が大きくなるまで
1569,中谷 宇吉郎,57869,長崎留学
1475,小川 未明,50994,犬と人と花
1475,小川 未明,51024,煙突と柳
1475,小川 未明,51675,僕のかきの木
214,田山 花袋,48757,欲望と理想
1471,今野 大力,55600,聖堂の近くを過ぐる
1403,北大路 魯山人,49962,欧米料理と日本
1475,小川 未明,52055,希望
1798,梅崎 春生,59415,八ガ岳に追いかえされる
1154,岸田 国士,44456,感想
355,上村 松園,49739,女の顔
1154,岸田 国士,44368,仮面座の宣言
1666,漢那 浪笛,2037,新らしき悲しみにうつる時
1154,岸田 国士,44460,新劇の大衆化
1154,岸田 国士,44352,芸術賞
1475,小川 未明,51073,雪の上のおじいさん
1475,小川 未明,52061,曠野
1637,中野 鈴子,58804,わたしの正月
1154,岸田 国士,44429,強ひられた感想
1154,岸田 国士,44858,加藤道夫の死
26,中原 中也,55633,宮沢賢治全集刊行に際して
26,中原 中也,55738,宮沢賢治の世界
26,中原 中也,55928,（ツツケンドンに）
888,スティーブンソン ロバート・ルイス,45120,僕の国
26,中原 中也,51313,暗い天候
800,水上 滝太郎,43841,貝殻追放
1475,小川 未明,51660,春はよみがえる
311,宮本 百合子,16004,心配
1154,岸田 国士,44517,新劇の拓く道
1403,北大路 魯山人,49978,残肴の処理
1154,岸田 国士,44636,ジイクフリードについて
1154,岸田 国士,44764,清潔な文章を買ふ
1403,北大路 魯山人,49965,感想
329,楠山 正雄,18387,和尚さんと小僧
908,坂本 竜馬,51939,手紙
1403,北大路 魯山人,49955,鮎の名所
1475,小川 未明,51065,紅すずめ
160,海野 十三,58613,探偵小説と犯罪事件
1475,小川 未明,51032,小さな草と太陽
1154,岸田 国士,44851,選後に
1154,岸田 国士,44420,女九歳
908,坂本 竜馬,51417,手紙
1475,小川 未明,52050,からすとうさぎ
355,上村 松園,49743,絵筆に描き残す亡びゆく美しさ
355,上村 松園,49733,三味線の胴
908,坂本 竜馬,51968,手紙
158,島崎 藤村,45122,蝉の子守唄
106,北原 白秋,55612,「わすれなぐさ」はしがき
311,宮本 百合子,16007,死に対して
158,島崎 藤村,1515,婦人の笑顔
908,坂本 竜馬,51427,手紙
908,坂本 竜馬,51961,手紙
1154,岸田 国士,44307,言はでものこと
1154,岸田 国士,44899,ラヂオ文学の収穫――「なだれ」
1666,漢那 浪笛,1885,最後の丘
121,新美 南吉,45101,一れつ
1475,小川 未明,50978,つばめと乞食の子
1475,小川 未明,51012,春がくる前
154,田中 貢太郎,1621,老犬の怪
154,田中 貢太郎,45592,炭取り
26,中原 中也,51314,桑名の駅
1172,村山 籌子,44935,うさぎのくだものや
1166,中井 正一,43713,図書館の未来像
121,新美 南吉,45105,よい家
1471,今野 大力,55548,光箭
154,田中 貢太郎,45556,白い小犬を抱いた女
1938,新村 出,58506,『新辞泉』序文
26,中原 中也,55716,萩原朔太郎評論集　無からの抗争
1154,岸田 国士,44365,「文壇波動調」欄記事
1154,岸田 国士,44511,プログラム
307,松濤 明,45384,一ノ倉沢
1475,小川 未明,51102,みつばちのきた日
1475,小川 未明,51027,空色の着物をきた子供
1154,岸田 国士,44713,「サント・ブウヴ選集」推薦の言葉
1475,小川 未明,51067,大きなかに
1475,小川 未明,51010,角笛吹く子
1166,中井 正一,43829,過剰の意識
1475,小川 未明,51056,花と人の話
307,松濤 明,43681,一つのエチケット
154,田中 貢太郎,52271,男の顔
1475,小川 未明,51644,二百十日
1154,岸田 国士,44325,演芸欄　其他
1172,村山 籌子,44926,〈かみのすくない　カテリーナ〉
1154,岸田 国士,44488,小劇場記念公演
154,田中 貢太郎,45616,料理番と婢の姿
1779,江戸川 乱歩,56686,探偵少年
1475,小川 未明,51016,太陽とかわず
1990,芥川 紗織,59022,民芸品の部屋で
154,田中 貢太郎,45553,亀の子を握ったまま
278,津村 信夫,51371,雪
311,宮本 百合子,15975,今日の文章
287,野呂 栄太郎,4453,平野義太郎宛書簡
1172,村山 籌子,44979,月謝の袋を失くしたあひるさん
270,高村 光雲,1554,幕末維新懐古談
1154,岸田 国士,44481,演劇的青春への釈明
154,田中 貢太郎,45532,千匹猿の鍔
129,森 鴎外,13201,『新訳源氏物語』初版の序
1154,岸田 国士,44572,「せりふ」としての方言
416,伊藤 野枝,57045,書簡　蒲原房枝宛
154,田中 貢太郎,45541,妖女の舞踏する踏切
1179,土田 耕平,45132,大寒小寒
1179,土田 耕平,45140,騎士屋
1475,小川 未明,51089,月夜と眼鏡
19,アンデルセン ハンス・クリスチャン,58849,ナイチンゲール
1475,小川 未明,51068,びっこのお馬
1475,小川 未明,51070,汽車の中のくまと鶏
1475,小川 未明,50987,どこで笛吹く
1229,クロポトキン ピョートル・アレクセーヴィチ,50508,共産食堂
1154,岸田 国士,44897,岡田君のこと
1763,佐藤 春夫,58824,思い出
1475,小川 未明,51079,はてしなき世界
1475,小川 未明,51708,夕焼けがうすれて
1393,キャロル ルイス,55880,アリスの地底めぐり
1848,モンテーニュ ミシェル・エケム・ド,59468,モンテーニュ随想録
1475,小川 未明,51720,夜の進軍らっぱ
231,伊丹 万作,43640,カタカナニツイテ
1166,中井 正一,49708,国会図書館のこのごろ
1475,小川 未明,51599,太陽と星の下
1475,小川 未明,51051,木に上った子供
1475,小川 未明,51072,石をのせた車
1154,岸田 国士,44504,伊賀山精三君の『騒音』
1395,和辻 哲郎,51233,初めて西田幾多郎の名を聞いたころ
293,原 民喜,48446,縁起に就いて
287,野呂 栄太郎,4413,加藤正宛書簡
1879,大隈 重信,58085,余が平和主義の立脚点
256,倉田 百三,58308,念仏と生活
154,田中 貢太郎,45604,二通の書翰
1804,三枝 博音,56765,啄木とデカルト命題
1666,漢那 浪笛,1426,棕梠のそよぎ
1154,岸田 国士,44694,『日本を観る』の序に代へて
311,宮本 百合子,16017,午後
1346,片山 広子,50144,買食ひ
1166,中井 正一,49714,図書館協会六十周年に寄せて
1154,岸田 国士,44845,『演劇』あとがき
1475,小川 未明,51036,神は弱いものを助けた
26,中原 中也,55898,自滅
908,坂本 竜馬,52131,続　手紙
1166,中井 正一,43835,色彩映画のシナリオ
42,寺田 寅彦,1694,知と疑い
908,坂本 竜馬,51793,手紙
26,中原 中也,55904,春の夕暮
1475,小川 未明,51510,丘の下
311,宮本 百合子,16024,雨の日
35,太宰 治,1591,かすかな声
1154,岸田 国士,44692,「満洲国各民族創作選集」選者のことば
1154,岸田 国士,44884,「速水女塾」あとがき
1346,片山 広子,50143,お嬢さん
1135,ド・ヴィルヌーヴ ガブリエル=シュザンヌ・バルボ,43125,ラ・ベルとラ・ベート（美し姫と怪獣）
1154,岸田 国士,44516,映画の演劇性
1154,岸田 国士,44557,焼き林檎を投げる
1154,岸田 国士,44470,東京朝日新聞の劇評
1569,中谷 宇吉郎,57296,ケリイさんのこと
1154,岸田 国士,44654,世界的文化の母胎
1154,岸田 国士,44686,『私の生活技術』の跋
214,田山 花袋,48987,レイモンドの『農民』
1154,岸田 国士,44527,「せりふ」について
329,楠山 正雄,18334,猿かに合戦
311,宮本 百合子,15981,「播州平野」創作メモ
1134,ペロー シャルル,43117,青ひげ
287,野呂 栄太郎,4449,平野義太郎宛書簡
1475,小川 未明,51577,しいたげられた天才
1154,岸田 国士,44729,「劇作」に告ぐ
1154,岸田 国士,44371,心平かなり
1154,岸田 国士,44872,「にんじん」の訳稿を終へて
908,坂本 竜馬,51416,手紙
1154,岸田 国士,44744,十年の足跡
1403,北大路 魯山人,50008,料理と食器
1154,岸田 国士,44866,「由利旗江」を書いた頃の思出
1154,岸田 国士,44836,一つの挿話
1154,岸田 国士,44406,求貸家
1154,岸田 国士,44332,演劇新潮と築地小劇場
1154,岸田 国士,44532,『赤鬼』の作者阪中正夫君
1475,小川 未明,51052,つばきの下のすみれ
1154,岸田 国士,44640,「炬火おくり」について
908,坂本 竜馬,51414,手紙
388,淡島 寒月,4908,銀座は昔からハイカラな所
121,新美 南吉,45096,島
35,太宰 治,4357,青森
1403,北大路 魯山人,50007,料理芝居
908,坂本 竜馬,51429,手紙
311,宮本 百合子,16021,南風
1763,佐藤 春夫,58823,晶子さんの煙草正月
1154,岸田 国士,44520,共同の目標
908,坂本 竜馬,51381,手紙
311,宮本 百合子,16015,秋霧
908,坂本 竜馬,51411,手紙
1095,坂口 安吾,43185,百万人の文学
1154,岸田 国士,44763,速水女塾に就ての雑談
908,坂本 竜馬,51386,手紙
908,坂本 竜馬,51738,手紙
908,坂本 竜馬,52127,続　手紙
908,坂本 竜馬,52129,続　手紙
416,伊藤 野枝,57038,書簡　大杉栄宛
26,中原 中也,55892,一度
908,坂本 竜馬,51844,手紙
26,中原 中也,51329,干物
908,坂本 竜馬,52135,続　手紙
329,楠山 正雄,18377,かちかち山
1475,小川 未明,52053,がん
908,坂本 竜馬,51413,手紙
1154,岸田 国士,44865,『どん底』ノート
416,伊藤 野枝,57042,書簡　大杉栄宛
26,中原 中也,51320,地極の天使
150,薄田 泣菫,4904,名文句
908,坂本 竜馬,52147,続　手紙
908,坂本 竜馬,52023,手紙
1497,吉井 勇,51237,黒足袋
908,坂本 竜馬,51785,手紙
1154,岸田 国士,44538,車引耕介に答ふ
908,坂本 竜馬,51419,手紙
908,坂本 竜馬,52029,手紙
908,坂本 竜馬,52025,手紙
908,坂本 竜馬,52134,続　手紙
1692,久保田 万太郎,56004,文字に対する敏感
908,坂本 竜馬,51929,手紙
311,宮本 百合子,15984,選評
1059,斎藤 茂吉,57009,妻
1749,三好 達治,58737,憩ひ
1666,漢那 浪笛,1414,帰省
1471,今野 大力,55535,幼な子チビコ
1172,村山 籌子,44929,雪のよる
1172,村山 籌子,44923,あめやさん
1172,村山 籌子,44969,ゾウ　ト　ネズミ
1172,村山 籌子,44934,ギツコン　バツタン
1471,今野 大力,55525,航海
136,山村 暮鳥,45031,海辺にて
1272,溝口 健二,59346,映画『新・平家物語』
1475,小川 未明,51001,酒倉
26,中原 中也,51311,玩具の賦
1154,岸田 国士,44667,わが仏文壇に「なくてはならぬ部分」を残す
1869,山本 周五郎,58948,年の瀬の音
1475,小川 未明,51595,戦争はぼくをおとなにした
291,林 芙美子,56044,平凡な女
1475,小川 未明,51049,気まぐれの人形師
1475,小川 未明,50979,星の世界から
1166,中井 正一,43714,二十世紀の頂における図書館の意味
1761,小津 安二郎,59480,性格と表情
1154,岸田 国士,44666,生活の貧しさ
35,太宰 治,43573,春昼
26,中原 中也,51331,星とピエロ
293,原 民喜,48490,渚
1172,村山 籌子,44987,二階の窓までのびたチユーリツプ
1154,岸田 国士,44338,独断一束
159,辻 潤,49431,蒼馬を見たり
1474,丘 浅次郎,57881,進化論と衛生
1475,小川 未明,51054,白い影
1475,小川 未明,51567,子供は悲しみを知らず
678,富永 太郎,55484,手
1166,中井 正一,43725,国立国会図書館について
1166,中井 正一,43731,民族の血管
1475,小川 未明,51076,飴チョコの天使
1475,小川 未明,51061,百姓の夢
1338,羽仁 もと子,48667,おさなごを発見せよ
1475,小川 未明,52037,いちじゅくの木
1154,岸田 国士,44816,「娼婦マヤ」評
1235,カフカ フランツ,49860,皇帝の使者
1637,中野 鈴子,59055,ある日
1475,小川 未明,51063,一本のかきの木
1475,小川 未明,51003,金持ちと鶏
1958,富田 常雄,58935,転がり試合
1475,小川 未明,52034,青い星の国へ
1475,小川 未明,50996,おじいさんの家
1475,小川 未明,51608,だまされた娘とちょうの話
1172,村山 籌子,44951,かくれんぼ
1475,小川 未明,51087,くもと草
1154,岸田 国士,44842,老病について
1154,岸田 国士,44752,田口竹男君のこと
1172,村山 籌子,44992,ゴボウ君と大根君
311,宮本 百合子,16013,現今の少女小説について
1154,岸田 国士,44894,「白い蛇、赤い蛇」
107,鈴木 三重吉,45190,パナマ運河を開いた話
1569,中谷 宇吉郎,57466,雪の化石１
1471,今野 大力,55605,残冬
311,宮本 百合子,15972,ソヴェトに於ける「恋愛の自由」に就て
1338,羽仁 もと子,48669,たましいの教育
154,田中 貢太郎,45549,位牌田
888,スティーブンソン ロバート・ルイス,45119,積木の町
329,楠山 正雄,18376,桃太郎
1475,小川 未明,51517,火事
1403,北大路 魯山人,49998,美食七十年の体験
1154,岸田 国士,44703,隣組の文化運動
809,宮原 晃一郎,45163,賢い秀雄さんの話
1997,三岸 好太郎,59354,黄色い鋼鉄船
1166,中井 正一,49715,図書館法を地方の万人の手に
26,中原 中也,55934,夜汽車の食堂
154,田中 貢太郎,45557,天長節の式場
1168,高村 光太郎,58184,美
26,中原 中也,51328,夏は青い空に……
26,中原 中也,51325,夏と悲運
1475,小川 未明,52075,玉虫のおばさん
1471,今野 大力,55573,もうおそい
1637,中野 鈴子,58598,一家
1095,坂口 安吾,43146,真相かくの如し
32,植松 真人,43709,高橋の話。
1475,小川 未明,51605,谷間のしじゅうから
1475,小川 未明,50990,残された日
1166,中井 正一,49711,真理を求めて
678,富永 太郎,55488,晩春小曲
218,三木 清,50539,ハイデッゲル教授の想い出
1475,小川 未明,51622,天女とお化け
329,楠山 正雄,18380,猫の草紙
1475,小川 未明,52057,銀河の下の町
1154,岸田 国士,44541,世界人情覗眼鏡
1891,矢崎 源九郎,58166,絵のない絵本
1475,小川 未明,51042,葉と幹
1154,岸田 国士,44477,懸賞小説に寄せて
1154,岸田 国士,44529,新築地劇団に望む
1779,江戸川 乱歩,57316,自作解説
1395,和辻 哲郎,49900,寺田さんに最後に逢った時
1403,北大路 魯山人,50015,インチキ鮎
1475,小川 未明,51521,からす
1403,北大路 魯山人,49974,高野豆腐
19,アンデルセン ハンス・クリスチャン,59325,眠りの精
1475,小川 未明,51624,とうげの茶屋
1095,坂口 安吾,43154,僕はもう治っている
1475,小川 未明,51090,初夏の不思議
1154,岸田 国士,44679,『素人演劇講座』の序
1154,岸田 国士,44730,森本薫君について
1154,岸田 国士,44592,新聞小説
1154,岸田 国士,44850,女優の親
1154,岸田 国士,44601,築地座の『ママ先生』
1154,岸田 国士,44886,「道遠からん」あとがき
1154,岸田 国士,44497,芝居と見物
1154,岸田 国士,44391,新劇協会公演に先だつて
35,太宰 治,1595,正直ノオト
154,田中 貢太郎,45531,戦死者の凱旋
42,寺田 寅彦,1695,わが中学時代の勉強法
1938,新村 出,58505,『小言林』あとがき
1154,岸田 国士,44612,今度の出し物について
1154,岸田 国士,44569,アンリエツトの転地療養日記
1475,小川 未明,51007,善いことをした喜び
1475,小川 未明,51039,酔っぱらい星
305,正岡 子規,57876,あきまろに答ふ
154,田中 貢太郎,45539,疫病神
1154,岸田 国士,44531,『月・水・金』の跋
81,宮沢 賢治,4440,気のいい火山弾
26,中原 中也,55732,詩論
1172,村山 籌子,44980,風邪をひいたお猫さん
1154,岸田 国士,44608,こんな俳優が欲しい
311,宮本 百合子,15978,歴史と文学
1154,岸田 国士,44479,現代大衆劇は斯くして生れる
107,鈴木 三重吉,45180,星の女
678,富永 太郎,55471,画家の午後
1095,坂口 安吾,44916,芸道地に堕つ
1752,橋本 多佳子,55839,麦刈
1095,坂口 安吾,43572,明治開化　安吾捕物帖
1970,島 秋人,58951,遺愛集
121,新美 南吉,640,病む子の祭
1154,岸田 国士,44662,青年へ
1168,高村 光太郎,58204,美
1763,佐藤 春夫,56565,忘春詩集
1569,中谷 宇吉郎,59211,エリセーフ氏
1166,中井 正一,49717,霧の中のヨードル
1879,大隈 重信,58081,青年の新活動方面
1154,岸田 国士,44417,「明るい文学」について
1154,岸田 国士,44482,『おふくろ』
1637,中野 鈴子,58799,飢餓の中から
416,伊藤 野枝,56996,書簡　山田邦子宛
231,伊丹 万作,43635,「ファン」について
1172,村山 籌子,44966,ライオンの大損
1166,中井 正一,49712,大会を終りて
287,野呂 栄太郎,4412,岩波茂雄宛書簡
311,宮本 百合子,16023,偶感
1809,人見 絹枝,56844,世界記録と私
1475,小川 未明,51795,男の子を見るたびに「戦争」について考えます
1154,岸田 国士,44576,私の演劇論について
1475,小川 未明,51046,けしの圃
1475,小川 未明,51069,山の上の木と雲の話
1154,岸田 国士,44698,『南方絵筆紀行』の序
1166,中井 正一,43729,図書館法の成立
416,伊藤 野枝,57037,書簡　大杉栄宛
1154,岸田 国士,44829,遺憾の弁
1471,今野 大力,55577,私の病室の報告
311,宮本 百合子,16003,同じ娘でも
908,坂本 竜馬,51392,手紙
154,田中 貢太郎,52256,机の抽斗
1403,北大路 魯山人,49963,お米の話
908,坂本 竜馬,52030,手紙
1670,野村 胡堂,57221,随筆銭形平次
1908,小穴 隆一,58202,一顆の栗一顆の小なし
26,中原 中也,55905,不可入性
416,伊藤 野枝,57004,書簡　大杉栄宛
83,菊池 寛,1387,私の日常道徳
1471,今野 大力,55549,死んだ妹に寄せて
908,坂本 竜馬,52146,続　手紙
1134,ペロー シャルル,43118,猫吉親方
908,坂本 竜馬,51395,手紙
416,伊藤 野枝,57040,書簡　大杉栄宛
908,坂本 竜馬,51856,手紙
908,坂本 竜馬,52133,続　手紙
35,太宰 治,1605,徒党について
1311,三好 十郎,51379,「地熱」について
1395,和辻 哲郎,49909,松風の音
1471,今野 大力,55570,墓場が用意された！
908,坂本 竜馬,51391,手紙
1154,岸田 国士,44902,帆船の絵について
26,中原 中也,51327,夏の夜の博覧会は、かなしからずや
26,中原 中也,51323,ダダ音楽の歌詞
1154,岸田 国士,44390,新劇協会の更生について
1154,岸田 国士,44336,棣棠の心
416,伊藤 野枝,57133,編輯室より
908,坂本 竜馬,52033,手紙
268,関根 金次郎,1541,駒台の発案者
1154,岸田 国士,44463,上海で戦死した友田恭助君
1154,岸田 国士,44815,中村伸郎
879,芥川 竜之介,43363,犬養君に就いて
908,坂本 竜馬,51783,手紙
879,芥川 竜之介,51212,「支那游記」自序
416,伊藤 野枝,57003,書簡　大杉栄宛
416,伊藤 野枝,57006,書簡　大杉栄宛
416,伊藤 野枝,57000,書簡　大杉栄宛
908,坂本 竜馬,51923,手紙
908,坂本 竜馬,52031,手紙
154,田中 貢太郎,52278,車屋の小供
1749,三好 達治,58746,雪夜　二
1471,今野 大力,55604,信疑の魔女
908,坂本 竜馬,51756,手紙
26,中原 中也,55715,逝ける辻野君
908,坂本 竜馬,51925,手紙
1172,村山 籌子,44921,コイヌ
1172,村山 籌子,44930,おまゝごと
1172,村山 籌子,44928,ポックリ　キノクツ
1172,村山 籌子,44932,きしやのしよくどう
1172,村山 籌子,44924,もしも、あめのかはりに
1172,村山 籌子,44995,けが　を　した　おほかぜくん
1172,村山 籌子,44978,兎さんの本屋とリスの先生
